player_id,player_name,season,trade_date,game_date,game_id,team,matchup,wl,period,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,stl,blk,tov,pf,pts,plus_minus,min_float
1629029,Luka Doncic,2024-25,2025-02-02,"Dec 25, 2024",0022400406,DAL,DAL vs. MIN,L,pre,16,5,9,0.556,3,5,0.6,1,1,1.0,1,4,5,2,1,0,3,1,14,-6,16.0
1629029,Luka Doncic,2024-25,2025-02-02,"Dec 23, 2024",0022400401,DAL,DAL vs. POR,W,pre,30,10,19,0.526,1,7,0.143,6,8,0.75,1,6,7,7,1,0,3,2,27,16,30.0
1629029,Luka Doncic,2024-25,2025-02-02,"Dec 15, 2024",0022401228,DAL,DAL @ GSW,W,pre,38,16,23,0.696,6,11,0.545,7,9,0.778,2,9,11,13,3,2,3,1,45,18,38.0
1629029,Luka Doncic,2024-25,2025-02-02,"Dec 10, 2024",0022401203,DAL,DAL @ OKC,L,pre,40,5,15,0.333,2,8,0.25,4,5,0.8,1,10,11,5,4,0,6,3,16,-14,40.0
1629029,Luka Doncic,2024-25,2025-02-02,"Dec 07, 2024",0022400344,DAL,DAL @ TOR,W,pre,38,9,20,0.45,6,13,0.462,6,6,1.0,0,13,13,11,4,0,4,4,30,10,38.0
1629029,Luka Doncic,2024-25,2025-02-02,"Dec 05, 2024",0022400326,DAL,DAL @ WAS,W,pre,32,7,17,0.412,3,10,0.3,4,5,0.8,0,10,10,10,2,1,4,2,21,36,32.0
1629029,Luka Doncic,2024-25,2025-02-02,"Dec 03, 2024",0022400056,DAL,DAL vs. MEM,W,pre,40,11,22,0.5,5,9,0.556,10,16,0.625,3,9,12,4,4,1,3,4,37,16,40.0
1629029,Luka Doncic,2024-25,2025-02-02,"Dec 01, 2024",0022400312,DAL,DAL @ POR,W,pre,36,15,24,0.625,4,10,0.4,2,4,0.5,0,7,7,13,3,0,3,2,36,1,36.0
1629029,Luka Doncic,2024-25,2025-02-02,"Nov 19, 2024",0022400024,DAL,DAL vs. NOP,W,pre,30,10,16,0.625,3,8,0.375,3,5,0.6,0,5,5,5,3,1,3,0,26,28,30.0
1629029,Luka Doncic,2024-25,2025-02-02,"Nov 16, 2024",0022400232,DAL,DAL vs. SAS,W,pre,28,6,16,0.375,3,9,0.333,1,3,0.333,2,4,6,6,2,0,4,4,16,15,28.0
1629029,Luka Doncic,2024-25,2025-02-02,"Nov 14, 2024",0022400228,DAL,DAL @ UTA,L,pre,38,13,25,0.52,4,13,0.308,7,7,1.0,1,6,7,9,1,0,3,0,37,-8,38.0
1629029,Luka Doncic,2024-25,2025-02-02,"Nov 12, 2024",0022400007,DAL,DAL @ GSW,L,pre,41,13,27,0.481,2,10,0.2,3,3,1.0,0,8,8,6,3,0,5,2,31,2,41.0
1629029,Luka Doncic,2024-25,2025-02-02,"Nov 10, 2024",0022400208,DAL,DAL @ DEN,L,pre,41,9,19,0.474,2,8,0.25,4,6,0.667,1,8,9,9,1,1,5,2,24,5,41.0
1629029,Luka Doncic,2024-25,2025-02-02,"Nov 08, 2024",0022400190,DAL,DAL vs. PHX,L,pre,42,11,25,0.44,5,12,0.417,3,3,1.0,0,7,7,7,1,0,3,3,30,-4,42.0
1629029,Luka Doncic,2024-25,2025-02-02,"Nov 06, 2024",0022400176,DAL,DAL vs. CHI,W,pre,32,8,19,0.421,3,8,0.375,8,9,0.889,0,7,7,13,4,0,5,3,27,35,32.0
1629029,Luka Doncic,2024-25,2025-02-02,"Nov 04, 2024",0022400165,DAL,DAL vs. IND,L,pre,42,9,24,0.375,4,10,0.4,12,15,0.8,0,7,7,15,2,0,2,3,34,-3,42.0
1629029,Luka Doncic,2024-25,2025-02-02,"Nov 03, 2024",0022400153,DAL,DAL vs. ORL,W,pre,32,11,22,0.5,5,13,0.385,5,7,0.714,1,8,9,7,0,0,4,3,32,21,32.0
1629029,Luka Doncic,2024-25,2025-02-02,"Oct 31, 2024",0022400129,DAL,DAL vs. HOU,L,pre,38,12,25,0.48,3,7,0.429,2,4,0.5,0,5,5,2,1,0,1,5,29,-2,38.0
1629029,Luka Doncic,2024-25,2025-02-02,"Oct 29, 2024",0022400114,DAL,DAL @ MIN,W,pre,40,10,27,0.37,1,8,0.125,3,4,0.75,1,7,8,8,1,0,3,2,24,3,40.0
1629029,Luka Doncic,2024-25,2025-02-02,"Oct 28, 2024",0022400110,DAL,DAL vs. UTA,W,pre,33,5,22,0.227,1,9,0.111,4,6,0.667,0,9,9,8,2,1,2,5,15,5,33.0
1629029,Luka Doncic,2024-25,2025-02-02,"Oct 26, 2024",0022400095,DAL,DAL @ PHX,L,pre,39,12,25,0.48,5,13,0.385,11,12,0.917,1,9,10,4,0,1,2,4,40,-12,39.0
1629029,Luka Doncic,2024-25,2025-02-02,"Oct 24, 2024",0022400074,DAL,DAL vs. SAS,W,pre,36,9,25,0.36,4,11,0.364,6,8,0.75,1,9,10,8,1,1,4,3,28,6,36.0
1629029,Luka Doncic,2024-25,2025-02-02,"Apr 11, 2025",0022401185,LAL,LAL vs. HOU,W,post,31,13,19,0.684,5,9,0.556,8,14,0.571,0,8,8,7,1,0,4,1,39,15,31.0
1629029,Luka Doncic,2024-25,2025-02-02,"Apr 09, 2025",0022401159,LAL,LAL @ DAL,W,post,38,16,28,0.571,7,10,0.7,6,9,0.667,1,7,8,6,4,0,3,4,45,26,38.0
1629029,Luka Doncic,2024-25,2025-02-02,"Apr 08, 2025",0022401153,LAL,LAL @ OKC,L,post,31,7,15,0.467,3,7,0.429,6,7,0.857,0,3,3,5,0,1,3,1,23,6,31.0
1629029,Luka Doncic,2024-25,2025-02-02,"Apr 06, 2025",0022401135,LAL,LAL @ OKC,W,post,37,11,20,0.55,5,11,0.455,3,4,0.75,1,6,7,6,2,0,2,2,30,18,37.0
1629029,Luka Doncic,2024-25,2025-02-02,"Apr 04, 2025",0022401126,LAL,LAL vs. NOP,W,post,36,10,21,0.476,4,10,0.4,11,11,1.0,0,6,6,6,0,0,2,2,35,12,36.0
1629029,Luka Doncic,2024-25,2025-02-02,"Apr 03, 2025",0022401117,LAL,LAL vs. GSW,L,post,38,6,17,0.353,0,6,0.0,7,7,1.0,2,6,8,7,0,1,1,3,19,-3,38.0
1629029,Luka Doncic,2024-25,2025-02-02,"Mar 31, 2025",0022401096,LAL,LAL vs. HOU,W,post,38,6,16,0.375,1,7,0.143,7,9,0.778,0,6,6,9,2,0,3,5,20,7,38.0
1629029,Luka Doncic,2024-25,2025-02-02,"Mar 29, 2025",0022401078,LAL,LAL @ MEM,W,post,38,8,18,0.444,2,9,0.222,11,12,0.917,0,8,8,9,2,0,3,3,29,11,38.0
1629029,Luka Doncic,2024-25,2025-02-02,"Mar 27, 2025",0022401063,LAL,LAL @ CHI,L,post,38,8,22,0.364,4,12,0.333,5,6,0.833,0,10,10,8,2,1,1,0,25,-1,38.0
1629029,Luka Doncic,2024-25,2025-02-02,"Mar 26, 2025",0022401055,LAL,LAL @ IND,W,post,38,11,21,0.524,6,10,0.6,6,7,0.857,0,7,7,7,0,1,3,2,34,-16,38.0
1629029,Luka Doncic,2024-25,2025-02-02,"Mar 24, 2025",0022401038,LAL,LAL @ ORL,L,post,38,9,23,0.391,4,10,0.4,10,11,0.909,0,7,7,7,1,0,3,2,32,-9,38.0
1629029,Luka Doncic,2024-25,2025-02-02,"Mar 22, 2025",0022401028,LAL,LAL vs. CHI,L,post,32,10,18,0.556,8,13,0.615,6,8,0.75,4,4,8,6,0,0,7,1,34,-9,32.0
1629029,Luka Doncic,2024-25,2025-02-02,"Mar 19, 2025",0022401006,LAL,LAL vs. DEN,W,post,32,10,21,0.476,4,9,0.444,7,10,0.7,0,8,8,7,2,1,6,3,31,20,32.0
1629029,Luka Doncic,2024-25,2025-02-02,"Mar 17, 2025",0022400537,LAL,LAL vs. SAS,W,post,34,5,20,0.25,1,7,0.143,10,13,0.769,2,7,9,14,3,1,3,1,21,19,34.0
1629029,Luka Doncic,2024-25,2025-02-02,"Mar 16, 2025",0022400977,LAL,LAL vs. PHX,W,post,40,8,20,0.4,4,11,0.364,13,14,0.929,1,10,11,8,2,0,4,4,33,16,40.0
1629029,Luka Doncic,2024-25,2025-02-02,"Mar 13, 2025",0022400955,LAL,LAL @ MIL,L,post,36,14,27,0.519,7,13,0.538,10,12,0.833,1,10,11,3,2,1,6,2,45,-16,36.0
1629029,Luka Doncic,2024-25,2025-02-02,"Mar 10, 2025",0022400930,LAL,LAL @ BKN,L,post,41,8,26,0.308,3,10,0.3,3,4,0.75,1,11,12,12,2,0,5,1,22,3,41.0
1629029,Luka Doncic,2024-25,2025-02-02,"Mar 08, 2025",0022400918,LAL,LAL @ BOS,L,post,37,11,22,0.5,5,10,0.5,7,8,0.875,1,7,8,3,1,0,5,2,34,-19,37.0
1629029,Luka Doncic,2024-25,2025-02-02,"Mar 06, 2025",0022400903,LAL,LAL vs. NYK,W,post,43,9,23,0.391,4,12,0.333,10,12,0.833,0,7,7,12,4,0,5,5,32,16,43.0
1629029,Luka Doncic,2024-25,2025-02-02,"Mar 04, 2025",0022400890,LAL,LAL vs. NOP,W,post,34,9,19,0.474,6,13,0.462,6,11,0.545,1,7,8,15,1,1,5,0,30,37,34.0
1629029,Luka Doncic,2024-25,2025-02-02,"Mar 02, 2025",0022400874,LAL,LAL vs. LAC,W,post,37,9,17,0.529,5,12,0.417,6,9,0.667,0,6,6,9,2,0,6,2,29,19,37.0
1629029,Luka Doncic,2024-25,2025-02-02,"Feb 28, 2025",0022400859,LAL,LAL vs. LAC,W,post,35,9,22,0.409,3,9,0.333,10,11,0.909,1,1,2,5,3,0,6,5,31,-13,35.0
1629029,Luka Doncic,2024-25,2025-02-02,"Feb 27, 2025",0022400849,LAL,LAL vs. MIN,W,post,36,6,20,0.3,1,9,0.111,8,12,0.667,2,11,13,5,0,0,3,2,21,0,36.0
1629029,Luka Doncic,2024-25,2025-02-02,"Feb 25, 2025",0022400835,LAL,LAL vs. DAL,W,post,35,6,17,0.353,1,7,0.143,6,8,0.75,2,13,15,12,3,2,2,2,19,8,35.0
1629029,Luka Doncic,2024-25,2025-02-02,"Feb 22, 2025",0022400808,LAL,LAL @ DEN,W,post,31,10,22,0.455,4,9,0.444,8,8,1.0,1,9,10,7,4,1,1,0,32,20,31.0
1629029,Luka Doncic,2024-25,2025-02-02,"Feb 19, 2025",0022400524,LAL,LAL vs. CHA,L,post,33,5,18,0.278,1,9,0.111,3,4,0.75,1,10,11,8,1,0,6,5,14,13,33.0
1629029,Luka Doncic,2024-25,2025-02-02,"Feb 12, 2025",0022400781,LAL,LAL @ UTA,L,post,23,6,13,0.462,3,8,0.375,1,5,0.2,1,3,4,4,1,1,5,5,16,-19,23.0
1629029,Luka Doncic,2024-25,2025-02-02,"Feb 10, 2025",0022400768,LAL,LAL vs. UTA,W,post,24,5,14,0.357,1,7,0.143,3,3,1.0,1,4,5,4,0,0,1,3,14,15,24.0
202710,Jimmy Butler,2024-25,2025-02-06,"Jan 21, 2025",0022400607,MIA,MIA vs. POR,L,pre,27,4,9,0.444,1,1,1.0,4,4,1.0,2,2,4,8,0,0,2,0,13,-19,27.0
202710,Jimmy Butler,2024-25,2025-02-06,"Jan 19, 2025",0022400592,MIA,MIA vs. SAS,W,pre,28,3,7,0.429,0,1,0.0,2,2,1.0,0,3,3,7,0,2,0,2,8,19,28.0
202710,Jimmy Butler,2024-25,2025-02-06,"Jan 17, 2025",0022400579,MIA,MIA vs. DEN,L,pre,33,7,15,0.467,0,2,0.0,4,4,1.0,2,1,3,2,0,0,1,0,18,-11,33.0
202710,Jimmy Butler,2024-25,2025-02-06,"Jan 02, 2025",0022400463,MIA,MIA vs. IND,L,pre,27,3,6,0.5,1,2,0.5,2,2,1.0,0,2,2,4,2,0,1,0,9,-27,27.0
202710,Jimmy Butler,2024-25,2025-02-06,"Jan 01, 2025",0022400457,MIA,MIA vs. NOP,W,pre,25,3,5,0.6,1,2,0.5,2,2,1.0,0,4,4,2,0,0,0,1,9,9,25.0
202710,Jimmy Butler,2024-25,2025-02-06,"Dec 20, 2024",0022400375,MIA,MIA vs. OKC,L,pre,7,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2,0,0,0,0,0,-3,7.0
202710,Jimmy Butler,2024-25,2025-02-06,"Dec 16, 2024",0022401221,MIA,MIA @ DET,L,pre,44,12,21,0.571,1,3,0.333,10,12,0.833,7,12,19,10,4,1,0,0,35,11,44.0
202710,Jimmy Butler,2024-25,2025-02-06,"Dec 12, 2024",0022401206,MIA,MIA vs. TOR,W,pre,29,3,8,0.375,0,0,0.0,5,8,0.625,3,2,5,4,0,1,3,0,11,16,29.0
202710,Jimmy Butler,2024-25,2025-02-06,"Dec 08, 2024",0022400351,MIA,MIA vs. CLE,W,pre,35,6,12,0.5,0,2,0.0,6,8,0.75,1,2,3,5,2,0,1,0,18,10,35.0
202710,Jimmy Butler,2024-25,2025-02-06,"Dec 07, 2024",0022400346,MIA,MIA vs. PHX,W,pre,34,9,12,0.75,1,1,1.0,5,5,1.0,2,5,7,4,0,1,1,1,24,11,34.0
202710,Jimmy Butler,2024-25,2025-02-06,"Dec 04, 2024",0022400321,MIA,MIA vs. LAL,W,pre,29,8,12,0.667,1,1,1.0,0,1,0.0,5,4,9,5,2,1,1,1,17,26,29.0
202710,Jimmy Butler,2024-25,2025-02-06,"Dec 01, 2024",0022400309,MIA,MIA @ TOR,L,pre,34,6,9,0.667,0,0,0.0,5,6,0.833,2,3,5,3,1,0,0,1,17,-9,34.0
202710,Jimmy Butler,2024-25,2025-02-06,"Nov 29, 2024",0022400046,MIA,MIA vs. TOR,W,pre,34,8,14,0.571,2,4,0.5,8,9,0.889,0,2,2,6,2,0,0,1,26,13,34.0
202710,Jimmy Butler,2024-25,2025-02-06,"Nov 27, 2024",0022400286,MIA,MIA @ CHA,W,pre,25,2,2,1.0,2,2,1.0,0,0,0.0,0,4,4,3,0,0,2,0,6,14,25.0
202710,Jimmy Butler,2024-25,2025-02-06,"Nov 26, 2024",0022400036,MIA,MIA vs. MIL,L,pre,37,6,12,0.5,0,1,0.0,11,13,0.846,2,2,4,5,0,0,1,1,23,-1,37.0
202710,Jimmy Butler,2024-25,2025-02-06,"Nov 24, 2024",0022400273,MIA,MIA vs. DAL,W,pre,38,11,17,0.647,0,0,0.0,11,16,0.688,3,6,9,6,1,2,3,1,33,4,38.0
202710,Jimmy Butler,2024-25,2025-02-06,"Nov 18, 2024",0022400245,MIA,MIA vs. PHI,W,pre,34,8,12,0.667,1,1,1.0,13,13,1.0,5,5,10,5,1,0,0,2,30,29,34.0
202710,Jimmy Butler,2024-25,2025-02-06,"Nov 08, 2024",0022400194,MIA,MIA @ DEN,L,pre,7,1,2,0.5,0,1,0.0,0,0,0.0,1,0,1,2,0,0,1,0,2,-10,7.0
202710,Jimmy Butler,2024-25,2025-02-06,"Nov 06, 2024",0022400178,MIA,MIA @ PHX,L,pre,37,6,13,0.462,0,2,0.0,3,3,1.0,3,4,7,3,1,0,2,1,15,-3,37.0
202710,Jimmy Butler,2024-25,2025-02-06,"Nov 04, 2024",0022400159,MIA,MIA vs. SAC,L,pre,36,9,19,0.474,1,2,0.5,8,11,0.727,1,1,2,6,2,0,1,1,27,11,36.0
202710,Jimmy Butler,2024-25,2025-02-06,"Nov 02, 2024",0022400147,MIA,MIA @ WAS,W,pre,31,6,13,0.462,0,0,0.0,6,8,0.75,6,2,8,4,0,0,4,2,18,4,31.0
202710,Jimmy Butler,2024-25,2025-02-06,"Oct 30, 2024",0022400122,MIA,MIA vs. NYK,L,pre,37,6,9,0.667,0,2,0.0,3,4,0.75,2,2,4,4,2,0,4,3,15,-10,37.0
202710,Jimmy Butler,2024-25,2025-02-06,"Oct 28, 2024",0022400105,MIA,MIA vs. DET,W,pre,34,7,11,0.636,0,1,0.0,9,11,0.818,3,1,4,7,4,0,0,2,23,8,34.0
202710,Jimmy Butler,2024-25,2025-02-06,"Oct 26, 2024",0022400088,MIA,MIA @ CHA,W,pre,37,7,15,0.467,1,3,0.333,11,17,0.647,4,4,8,8,2,1,1,2,26,-4,37.0
202710,Jimmy Butler,2024-25,2025-02-06,"Oct 23, 2024",0022400065,MIA,MIA vs. ORL,L,pre,26,1,8,0.125,0,2,0.0,1,2,0.5,1,3,4,5,1,1,1,1,3,-30,26.0
202710,Jimmy Butler,2024-25,2025-02-06,"Apr 13, 2025",0022401198,GSW,GSW vs. LAC,L,post,48,12,20,0.6,0,2,0.0,6,9,0.667,0,1,1,9,1,1,1,1,30,2,48.0
202710,Jimmy Butler,2024-25,2025-02-06,"Apr 11, 2025",0022401183,GSW,GSW @ POR,W,post,28,6,10,0.6,1,2,0.5,11,11,1.0,1,4,5,7,2,0,0,0,24,22,28.0
202710,Jimmy Butler,2024-25,2025-02-06,"Apr 09, 2025",0022401163,GSW,GSW vs. SAS,L,post,38,5,8,0.625,2,2,1.0,16,17,0.941,2,2,4,7,2,0,1,1,28,-9,38.0
202710,Jimmy Butler,2024-25,2025-02-06,"Apr 08, 2025",0022401154,GSW,GSW @ PHX,W,post,20,2,4,0.5,0,0,0.0,6,7,0.857,1,1,2,3,2,0,0,0,10,22,20.0
202710,Jimmy Butler,2024-25,2025-02-06,"Apr 06, 2025",0022401143,GSW,GSW vs. HOU,L,post,33,4,7,0.571,1,1,1.0,4,4,1.0,2,3,5,3,2,1,1,2,13,-18,33.0
202710,Jimmy Butler,2024-25,2025-02-06,"Apr 04, 2025",0022401125,GSW,GSW vs. DEN,W,post,34,6,13,0.462,1,3,0.333,6,6,1.0,3,0,3,5,5,0,1,2,19,21,34.0
202710,Jimmy Butler,2024-25,2025-02-06,"Apr 03, 2025",0022401117,GSW,GSW @ LAL,W,post,36,4,7,0.571,1,2,0.5,2,2,1.0,3,1,4,2,3,0,1,0,11,-1,36.0
202710,Jimmy Butler,2024-25,2025-02-06,"Apr 01, 2025",0022401100,GSW,GSW @ MEM,W,post,38,7,11,0.636,1,2,0.5,12,12,1.0,1,5,6,4,3,0,2,1,27,6,38.0
202710,Jimmy Butler,2024-25,2025-02-06,"Mar 30, 2025",0022401086,GSW,GSW @ SAS,W,post,24,4,5,0.8,1,2,0.5,4,4,1.0,1,2,3,8,4,0,4,0,13,25,24.0
202710,Jimmy Butler,2024-25,2025-02-06,"Mar 28, 2025",0022401072,GSW,GSW @ NOP,W,post,35,6,13,0.462,1,6,0.167,5,7,0.714,7,3,10,4,1,0,2,0,18,7,35.0
202710,Jimmy Butler,2024-25,2025-02-06,"Mar 25, 2025",0022401047,GSW,GSW @ MIA,L,post,29,5,12,0.417,0,2,0.0,1,1,1.0,5,1,6,2,1,0,0,0,11,-19,29.0
202710,Jimmy Butler,2024-25,2025-02-06,"Mar 22, 2025",0022401025,GSW,GSW @ ATL,L,post,38,7,15,0.467,1,7,0.143,10,14,0.714,0,4,4,8,1,0,1,1,25,11,38.0
202710,Jimmy Butler,2024-25,2025-02-06,"Mar 20, 2025",0022401005,GSW,GSW vs. TOR,W,post,36,4,15,0.267,1,2,0.5,7,10,0.7,3,8,11,12,2,2,2,2,16,5,36.0
202710,Jimmy Butler,2024-25,2025-02-06,"Mar 18, 2025",0022401012,GSW,GSW vs. MIL,W,post,37,6,13,0.462,1,4,0.25,11,11,1.0,2,6,8,10,0,0,5,2,24,14,37.0
202710,Jimmy Butler,2024-25,2025-02-06,"Mar 17, 2025",0022400990,GSW,GSW vs. DEN,L,post,33,8,16,0.5,1,4,0.25,6,10,0.6,3,5,8,6,2,1,2,2,23,-9,33.0
202710,Jimmy Butler,2024-25,2025-02-06,"Mar 15, 2025",0022400974,GSW,GSW vs. NYK,W,post,33,3,11,0.273,1,2,0.5,4,4,1.0,3,3,6,7,1,0,1,2,11,10,33.0
202710,Jimmy Butler,2024-25,2025-02-06,"Mar 13, 2025",0022400957,GSW,GSW vs. SAC,W,post,28,2,5,0.4,0,0,0.0,2,2,1.0,1,4,5,7,1,0,2,0,6,2,28.0
202710,Jimmy Butler,2024-25,2025-02-06,"Mar 10, 2025",0022400938,GSW,GSW vs. POR,W,post,35,4,10,0.4,0,0,0.0,7,8,0.875,4,6,10,10,3,0,1,0,15,1,35.0
202710,Jimmy Butler,2024-25,2025-02-06,"Mar 08, 2025",0022400919,GSW,GSW vs. DET,W,post,37,9,17,0.529,2,4,0.5,6,7,0.857,1,8,9,5,0,0,4,0,26,0,37.0
202710,Jimmy Butler,2024-25,2025-02-06,"Mar 06, 2025",0022400901,GSW,GSW @ BKN,W,post,35,7,13,0.538,1,1,1.0,10,10,1.0,1,1,2,6,3,0,1,0,25,17,35.0
202710,Jimmy Butler,2024-25,2025-02-06,"Mar 04, 2025",0022400885,GSW,GSW @ NYK,W,post,35,6,12,0.5,0,3,0.0,7,9,0.778,1,3,4,4,0,0,1,2,19,1,35.0
202710,Jimmy Butler,2024-25,2025-02-06,"Mar 03, 2025",0022400875,GSW,GSW @ CHA,W,post,31,3,7,0.429,1,3,0.333,6,6,1.0,1,2,3,4,1,0,3,1,13,11,31.0
202710,Jimmy Butler,2024-25,2025-02-06,"Feb 27, 2025",0022400845,GSW,GSW @ ORL,W,post,32,1,7,0.143,0,3,0.0,3,4,0.75,2,2,4,7,0,1,2,1,5,-7,32.0
202710,Jimmy Butler,2024-25,2025-02-06,"Feb 25, 2025",0022400834,GSW,GSW vs. CHA,W,post,19,3,8,0.375,0,1,0.0,0,1,0.0,2,6,8,5,1,0,0,0,6,17,19.0
202710,Jimmy Butler,2024-25,2025-02-06,"Feb 23, 2025",0022400812,GSW,GSW vs. DAL,W,post,28,5,9,0.556,0,2,0.0,8,8,1.0,1,2,3,5,1,0,1,1,18,28,28.0
202710,Jimmy Butler,2024-25,2025-02-06,"Feb 21, 2025",0022400805,GSW,GSW @ SAC,W,post,32,5,10,0.5,0,1,0.0,7,7,1.0,2,1,3,7,3,0,0,0,17,19,32.0
202710,Jimmy Butler,2024-25,2025-02-06,"Feb 13, 2025",0022400784,GSW,GSW @ HOU,W,post,35,6,15,0.4,1,4,0.25,6,6,1.0,4,4,8,4,0,0,0,0,19,10,35.0
202710,Jimmy Butler,2024-25,2025-02-06,"Feb 12, 2025",0022400782,GSW,GSW @ DAL,L,post,35,8,17,0.471,0,0,0.0,5,6,0.833,6,3,9,7,0,1,3,3,21,-17,35.0
202710,Jimmy Butler,2024-25,2025-02-06,"Feb 10, 2025",0022400760,GSW,GSW @ MIL,W,post,31,4,12,0.333,0,2,0.0,12,15,0.8,6,3,9,6,4,0,1,4,20,0,31.0
202710,Jimmy Butler,2024-25,2025-02-06,"Feb 08, 2025",0022400745,GSW,GSW @ CHI,W,post,29,7,12,0.583,0,1,0.0,11,13,0.846,1,1,2,4,1,1,1,1,25,16,29.0
203897,Zach LaVine,2024-25,2025-02-06,"Jan 27, 2025",0022400655,CHI,CHI vs. DEN,W,pre,35,6,13,0.462,5,10,0.5,4,4,1.0,0,3,3,6,2,0,4,2,21,-10,35.0
203897,Zach LaVine,2024-25,2025-02-06,"Jan 25, 2025",0022400642,CHI,CHI vs. PHI,L,pre,38,10,20,0.5,2,9,0.222,3,8,0.375,1,7,8,4,1,0,4,2,25,-5,38.0
203897,Zach LaVine,2024-25,2025-02-06,"Jan 23, 2025",0022400628,CHI,CHI @ GSW,L,pre,33,6,13,0.462,3,6,0.5,9,12,0.75,0,3,3,4,0,0,0,0,24,-18,33.0
203897,Zach LaVine,2024-25,2025-02-06,"Jan 20, 2025",0022400611,CHI,CHI @ LAC,W,pre,34,11,21,0.524,5,12,0.417,8,10,0.8,0,3,3,0,0,0,1,2,35,20,34.0
203897,Zach LaVine,2024-25,2025-02-06,"Jan 19, 2025",0022400597,CHI,CHI @ POR,L,pre,39,10,21,0.476,2,7,0.286,5,5,1.0,0,4,4,5,2,1,4,1,27,0,39.0
203897,Zach LaVine,2024-25,2025-02-06,"Jan 17, 2025",0022400584,CHI,CHI vs. CHA,L,pre,35,7,15,0.467,2,4,0.5,3,3,1.0,1,5,6,8,2,0,4,1,19,4,35.0
203897,Zach LaVine,2024-25,2025-02-06,"Jan 15, 2025",0022400563,CHI,CHI vs. ATL,L,pre,36,7,13,0.538,1,2,0.5,0,0,0.0,0,6,6,7,2,0,3,2,15,-10,36.0
203897,Zach LaVine,2024-25,2025-02-06,"Jan 14, 2025",0022400557,CHI,CHI vs. NOP,L,pre,38,10,22,0.455,4,6,0.667,1,3,0.333,0,7,7,5,1,0,5,2,25,6,38.0
203897,Zach LaVine,2024-25,2025-02-06,"Jan 12, 2025",0022400541,CHI,CHI vs. SAC,L,pre,38,12,24,0.5,5,8,0.625,7,7,1.0,2,8,10,4,1,0,2,0,36,5,38.0
203897,Zach LaVine,2024-25,2025-02-06,"Jan 10, 2025",0022400530,CHI,CHI vs. WAS,W,pre,33,14,21,0.667,3,7,0.429,2,4,0.5,0,5,5,3,1,0,1,0,33,34,33.0
203897,Zach LaVine,2024-25,2025-02-06,"Jan 08, 2025",0022400510,CHI,CHI @ IND,L,pre,35,12,20,0.6,2,6,0.333,5,6,0.833,0,4,4,4,0,1,3,2,31,-20,35.0
203897,Zach LaVine,2024-25,2025-02-06,"Jan 06, 2025",0022400498,CHI,CHI vs. SAS,W,pre,40,13,25,0.52,3,6,0.5,6,7,0.857,1,9,10,8,1,0,2,1,35,13,40.0
203897,Zach LaVine,2024-25,2025-02-06,"Jan 04, 2025",0022400482,CHI,CHI vs. NYK,W,pre,36,13,21,0.619,3,6,0.5,4,4,1.0,1,3,4,7,1,0,2,0,33,7,36.0
203897,Zach LaVine,2024-25,2025-02-06,"Jan 01, 2025",0022400456,CHI,CHI @ WAS,L,pre,31,12,20,0.6,3,8,0.375,5,7,0.714,0,1,1,3,2,1,3,2,32,2,31.0
203897,Zach LaVine,2024-25,2025-02-06,"Dec 28, 2024",0022400430,CHI,CHI vs. MIL,W,pre,35,5,12,0.417,1,4,0.25,4,6,0.667,0,6,6,7,0,0,3,0,15,7,35.0
203897,Zach LaVine,2024-25,2025-02-06,"Dec 26, 2024",0022400413,CHI,CHI @ ATL,L,pre,36,14,25,0.56,7,9,0.778,2,2,1.0,1,4,5,7,1,1,7,3,37,-8,36.0
203897,Zach LaVine,2024-25,2025-02-06,"Dec 23, 2024",0022400398,CHI,CHI vs. MIL,L,pre,34,5,13,0.385,1,6,0.167,3,3,1.0,0,6,6,3,1,0,3,0,14,-18,34.0
203897,Zach LaVine,2024-25,2025-02-06,"Dec 21, 2024",0022400381,CHI,CHI vs. BOS,L,pre,30,4,11,0.364,4,5,0.8,2,2,1.0,0,4,4,4,1,0,2,1,14,-12,30.0
203897,Zach LaVine,2024-25,2025-02-06,"Dec 19, 2024",0022400363,CHI,CHI @ BOS,W,pre,33,11,19,0.579,6,11,0.545,8,9,0.889,0,6,6,4,0,0,1,1,36,8,33.0
203897,Zach LaVine,2024-25,2025-02-06,"Dec 13, 2024",0022401212,CHI,CHI vs. CHA,W,pre,34,4,11,0.364,1,4,0.25,4,5,0.8,0,4,4,3,3,0,5,2,13,17,34.0
203897,Zach LaVine,2024-25,2025-02-06,"Dec 08, 2024",0022400347,CHI,CHI vs. PHI,L,pre,32,10,21,0.476,6,14,0.429,4,5,0.8,0,4,4,3,1,0,5,2,30,-13,32.0
203897,Zach LaVine,2024-25,2025-02-06,"Dec 06, 2024",0022400336,CHI,CHI vs. IND,L,pre,34,12,22,0.545,5,9,0.556,3,5,0.6,0,3,3,3,1,0,4,1,32,-8,34.0
203897,Zach LaVine,2024-25,2025-02-06,"Dec 05, 2024",0022400331,CHI,CHI @ SAS,W,pre,33,4,11,0.364,2,6,0.333,1,2,0.5,1,8,9,9,0,0,4,5,11,16,33.0
